Where can I install the BOT?,The Bot can be embedded on your website by copying & pasting the widget code available in Admin > Bot > Install on any of your websites before the last <body> tag.
How to customise BOT?,With the bot comes the capability of making it personalised to your brand. you can change the header of the widget. the bot name. avatar and choose the widget colour and size to match the look and feel of your business and brand. Click ‘Next’ to proceed.              You will get to see the preview of the widget on the same screen so that you can play around and choose the right customisation for your brand.
How can I analyse the BOT's performance and metrics?,Number of questions: You can measure the number of questions received every day and the respective number of times the bot provided the correct answer to the questions          Ticket Deflection: You can start looking at the overall ticket deflection percentage of the bot. that is. how many times the bot helped your customers solve their own problems avoiding it to be created as tickets. You will be able to see the breakdown of the missed questions as well.          Number of users: You will be able to monitor the number of unique users interacting with the bot on a day-to-day basis.
I have more than 50 articles but still error appears stating I need to add more. Why?,For the bot to fetch the articles . all the articles should be in Folders that are visible to 'All users'. that is. they need to be made public.
How to feed the content to the Bot?,Under the content tab. you will get the option to choose the list of Knowledge Base categories which will be consumed by your bot. Once you click ‘Next’. Freddy’s ML will kick in and start scanning your content so that it will build the intent repository to make the bot capable of understanding customer’s questions and start suggesting the most relevant answers.     Note: The ML training will usually take about 30 minutes to an hour. Once the training is completed. we will send an email to you and will also send an in-app notification within Freshdesk.          Tip: Create a well structured Knowledge Base with articles covering most of the frequently asked questions.
From which plan the Bot is available?,The Bot is available from Garden plan.
How to train the Bot?,The most important part of the bot is the future training. We will have you covered for the initial training where the Bot will become capable of understanding your Knowledge Base content and identifying the intent from your user’s questions. In order to make the Bot efficient. you should ensure that the Bot is fed with information and hand hold the bot during the initial few weeks so that it will be trained and tailored for your business.          In the training module. you will see all the questions which were not answered by the Bot - either the Bot did not attempt to answer or the users marked it as not helpful. You can train the Bot by creating new answers right on the training page or if you already have relevant answers. you can simply map the question to an existing article.
Is there any threshold for the number of chats a BOT can handle?,No. there is no limit as such in the number of chats that a BOT handles at a time.
How can I use Frankbot?,Frankbot is an AI/ML powered support bot that makes it easier for customers to get answers to their questions. BOT can be in the forefront of your support handling most of the first level basic questions and deflecting tickets to ensure that your support agents can focus on the most important issues and don’t get bogged down with the same questions every day. At the same time. your customers will start finding answers to their questions right away as BOT can make your support available 24*7.     For more information on BOT . refer to this link.
How to install Freddy bot in my website?,Navigate to Admin > Bot > Install and you will be able to copy the widget code and paste it the source code of your website.
Is the BOT free of charge?,Yes. there is no separate charge for enabling customer BOT in the account. Here are the requirements to enable BOT in the account:      ● Plan: Garden. Estate and Forest   ● Required Articles: Minimum: 50+ articles. Recommended: 100+ articles   ● Required Tickets: Minimum: 0. Recommended: 2000+ tickets   ● Account's Primary Language: English   ● Freshdesk Interface: Mint
Does it take time for the FreshDesk bot to update it's statistics shown on Insights page?,The Insights will get updated at around 10 PM IST every day. Therefore. you will not be able to pull reports for the current day and it is not realtime. You can see current day's report. the next day.
Freshdesk Support Bot - Your smart new support agent,The support bot by Freshdesk can be your smart support agent that instantly responds to queries that your customers might have. The Freshdesk support bot uses a Machine Learning/AI algorithm to analyze a customer query. fetch solutions from your knowledge base and proactively resolve customer questions.     Responding to repetitive queries can overload your support team. The support bot can respond to these queries and let your support team take care of the more complex queries. Every time you update your Kbase or the right solution has been suggested to the customer. The support bot automatically learns and updates itself. Here’s all you need to know about getting started with the Freshdesk support bot.    Support bot prerequisites     Configuring the support bot    Customizing your support bot    Kbase content selection for Bot responses    Enabling your support bot         Support bot prerequisites     To get your support bot up and running. you will have you meet the following requirements:    Plan: Garden +     Required Articles: Minimum: 10+ articles. Recommended: 50+ articles     Required Tickets: Minimum: 0. Recommended: 2000+ tickets     Account Language: English    Freshdesk Interface: Mint       Configuring your support bot:      You can get your support bot up and running in three simple steps. Here’s how.  Navigate to the Admin tab on the left panel. The Bot icon will appear under the Support Channels section           Once you are in the Bot setup page for the first time. you can follow the onboarding guide that shows up or follow this guide to manually set up the bot.     Customizing your support bot     Once you start configuring your support bot. you can customize the avatar of the bot to reflect the look and feel of your organization. You can edit your Bot settings anytime from the Bot icon on the left panel.          The Header     The header is the piece of text that appears on top of the bot widget. You can add a header of your choice or retain the existing header. The preview bot widget on the right lets you preview the changes before saving them.     Bot Name     You can give your bot a personality by choosing a name or you can choose to retain the existing Bot name. The preview bot widget on the right lets you preview the changes before saving them.     Choose your avatar     We have put together a set of avatars from which you can choose the avatar of your support bot. If you wish to add an icon of your choice. click on the ‘add your own’ link in the Choose your avatar section. The preview bot widget on the right lets you preview the changes before saving them.     Widget Color     You can choose to change the color theme of your bot widget to reflect your business or organization. Pick a color from the palette or enter the hex code of your preferred color. The preview bot widget on the right lets you preview the changes before saving them.     Widget size     The size of of your support bot widget can be adjusted using this option. The preview bot widget on the right lets you preview the changes before saving them.     Content selection for Bot responses     The Support bot is designed to read your knowledge base and tickets to respond to each customer query. It is important to choose the specific knowledge base categories which need to be accessed by the bot to respond to your customers. The answers given by the bot would depend on the categories selected.     Once you have selected the desired categories/folders. click ‘Save’.          The ML engine of the support bot will start reading the selected knowledge base categories to build the intent repository and make the bot capable of understanding customer queries to respond with relevant answers. You can add or delete categories that are read by the bot. directly from the Bot icon on the left panel.     Note: The ML training will usually take about 30 minutes to an hour. Once the training is completed. you will receive an in product notification and an email.     Enabling your Support Bot     Once the bot training has completed. it will be ready to start responding to queries from your customers. You can simply toggle the ‘Enable on portal’ option which will automatically add the bot in your Freshdesk support portal. To embed your support bot elsewhere. use the widget code that is available on the page.     To test the bot and train it to answer specific questions. click on the chatbot icon that appears on the bottom right of your screen. You can train your bot to answer questions. add solutions directly from the Bot icon on the left panel.          The support bot can also be embedded on any of your web pages. Just copy the embed code generated for your bot and add it to any of your web pages.   You can choose to disable the support bot later by navigating to the Bot icon on the left panel.
SAML Authentication in FreshID," Overview of SAML     Security Assertion Markup Language (SAML) is a mechanism used for communicating identities between two web applications. It enables web-based Single-Sign-On and hence eliminates the need for maintaining various credentials for various applications and reduces identity theft.     How does SAML SSO in Freshworks work?    User wants to login to Freshworks using SAML SSO.    Freshworks redirects the user to the login URL the Identity Provider. for example. OneLogin. provides.     User enters their credentials and OneLogin validates the user.     OneLogin redirects the user to Freshworks’ Consumer Assertion URL and passes an SAML Assertion telling Freshworks that the user is valid.    User Attributes like Email address. First name and Last name of the user will be sent along with the Assertion by OneLogin to Freshworks.     Freshworks verifies OneLogin’s SHA-256 certificate and grants the user access.        The address of the user is the only required field that Freshworks needs. Here is a sample code of how the email address is passed:       <saml:NameID Format=""urn:oasis:names:tc:SAML:1.1:nameid-format:emailAddress"">example@test.awesomecompany.com</saml:NameID>     SAML usually involves three things:     A user   The person requesting the service.  A service provider   The application providing the service or protecting the resource.  An identity provider   The service/ repository that manages the user information.     A user requests for a SAML SSO to access a resource that is protected by a service provider. The service provider requests the identity provider to authenticate the user. The identity provider checks the existence of the user and sends back an assertion to the service provider that may or may not include the user information. The communication between the identity and service providers happens in the SAML data format.      You can configure Freshworks to act as a service provider in this mechanism. You can use your own SAML server to act as an Identity provider or you could use some third party applications like OneLogin. Okta etc.     Fields required by your Identity Provider     The identity provider requires a Consumer Assertion URL to which it redirects the user after the authentication. Freshworks team will provide a custom assertion URL for your account and you can use this URL to configure SAML in your Identity Provider.  When the user requests for SAML SSO by arriving at the Freshworks URL. the XML Assertion will be sent to this URL.    "
How to configure SSO with OpenID Connect," Freshworks supports Single Sign-On (SSO). a process that allows users to authenticate themselves against an external Identity Provider (IdP) rather than obtaining and using a separate username and password handled by Freshworks.   Under the SSO setup. Freshworks can work as a Service Provider (SP) allowing you to provide Single Sign-On (SSO) services for your Freshworks accounts.    You will need an OpenID Connect Identity Provider (IdP). which will handle the sign-in process and will eventually provide the authentication credentials of your users to Freshworks. Freshworks users authenticated through your OpenID Connect IdP are handled from your IdP and any change they perform on their account (namely first name. last name. and email) is synced back to their Freshworks profile. The only user data that is necessary for Freshworks is a unique identifier for each user. user's first name. last name. and email. Freshworks does not store passwords.    What you will need to configure SSO with  OpenID Connect are:  the client id the client secret the OpenID Connect endpoint URLs   Enabling OpenID Connect SSO in your Freshworks account    Log in to your Freshworks account as a Org-admin and go to Security settings page from the left navigation bar.  SSO integration type: Choose OpenID Connect from the drop-down list. Client id: is the OpenID Connect client id provided by your IdP.   Cline secret: is the OpenID Connect client secret provided by your IdP. Token endpoint URL: is the OpenID Connect token endpoint URL provided by your IdP. User info endpoint URL: is the OpenID Connect User info endpoint URL provided by your IdP that holds user's profile data (name. email. username etc). Authorization endpoint URL: is the OpenID Connect authorization endpoint URL where Freshworks issues authentication requests. The rest fields define the variable names of the OpenID Connect protocol containing user data provided by your IdP.  that is essential for Freshworks.  Username: this is the username of the user account and should be a unique identifier for each user. Default value: uid First name: the first name of the user. Default value: given_name   Last Name: the last name of the user. Default value: family_name Email: the email address of the user. Default value: email. Note that email is essential for Freshworks communication. so you should make sure that all users have valid email addresses. Group: the group(s) name(s) that the user is a member of. This variable may hold a single string value (group name) or an array of string values (groups names). If a group with the same name exists in your Freshworks account. then the user will be assigned to that group and will get all courses of that specific group on his/her first login. The option “Add assigned groups with each login” can be selected to force group assignment on each login. Have in mind that with this option the user is not removed from groups to match those sent by your IdP. Instead. only assignments to new groups are performed. Identity provider (IdP) configuration The next step is to ensure that your IdP is capable of communication with your SSO-enabled Freshworks service provider. Below. you can find all you need for your IdP configuration. Replace [your domain] with your domain name. For example. if you access your Freshworks through example.Freshworks.com. then replace [your domain] with an example.  The Authorized redirect URL is: https://[your domain].Freshworks.com/simplesaml/module.php/openidconnect/resume.php Post logout redirect URL is: https://[your domain].Freshworks.com/index/logout. This is optional and is the Freshworks endpoint where users are redirected after a successful logout from your IdP.  Configure SSO with Google OAuth 2.0 APIs which conform OpenID Connect Specification Google's OAuth 2.0 APIs can be used for both authentication and authorization. Google's OAuth 2.0 implementation for authentication. conforms to the OpenID Connect specification and is OpenID Certified. Thus. it can be deployed to provide SSO services for Freshworks.  Before Freshworks can use Google's authentication system. you must configure a new project in the Google's API console to obtain OAuth2.0 credentials (ie. client id and secret) and set the Authorized redirect URL. Go to Google's API console (https://console.developers.google.com/) and create a new project. Then select ""Credentials"" from the left sidebar and click on the ""Create credentials"" button. and select ""OAuth client ID"".  <image>  Next. click on the ""Configure consent screen"" in order to provide information that the user is releasing and the terms that apply when trying to login to Freshworks through Google. You can configure there the product name shown to users. the homepage URL. the product logo URL. the privacy policy URL. and the terms of service URL. Click on ""Save"" and on the next screen select ""Web application"" from the available options. give a name and paste the ""Authorized redirect URL"" found at the bottom of the Freshworks SSO configuration form. This URL is of the form https://[your domain].Freshworks.com/simplesaml/module.php/openidconnect/resume.php. You need to replace [your domain]. with your actual Freshworks domain and click on ""Create"".  <image>  Then. you will be provided with the Client id and client secret. which should be copied to the respective fields in the Freshworks SSO with OpenID Connect form.  <image>  The OpenID Connect endpoints (token. user info. and authorization endpoints) can be found in the following OpenID Connect Discovery document  https://accounts.google.com/.well-known/openid-configuration  The following key/value pairs are found there and should be copied to the respective fields in the Freshworks SSO with OpenID Connect form.  Token endpoint: https://www.googleapis.com/oauth2/v4/token  User info endpoint: https://www.googleapis.com/oauth2/v3/userinfo  Authorization endpoint: https://accounts.google.com/o/oauth2/v2/auth  You can let the rest fields with their default values:  Username: uid  First name: given_name  Last name: family_name  Email: email  Group: blank  Click on the ""Save and check your configuration"" button. login with your google account when prompted and inspect what attribute/value pairs Google sends for your account.   User Account Matching    At the time of writing of this document. Freshworks provides a passive mechanism for User Account Matching. This means that existing Freshworks user accounts are matched against SSO user accounts based on their username.   User account matching is only possible in the case where the username provided from your IdP is exactly the same with an existing Freshworks account's username. In this case. the Freshworks user account state will remain unchanged during SSO login process. However first name. last name. and email will be pulled from your IdP and will replace existing values.  If the username provided by your IdP. for an existing Freshworks user. is different from his/her Freshworks username. a new account will be created with the IdP provided username. In this case. there will exist two different accounts for the same person.  To ensure that User Account Matching will be performed successfully. you should configure your IdP to sent the same username for existing user accounts. The OpenID Connect attribute name that carries the username can be defined in the  ""Username"" field at the Freshworks SSO configuration page.  User Profile  Even though your users are allowed to change their profile (first name. last name. email. and username) this is strongly discouraged. Changing the first name. last name and email will impact only the current session. The next time a user signs-in. those values will be pulled from your IdP server. Changing the username will result in the undesirable effect of user mismatching since users are matched based on this value. So. you should notify your users how SSO affects your Freshworks domain and avoid changing the first name. last name. email and especially username form their profile.  If your users are authenticated only through SSO it is a good practice to disable profile updates for your users by changing the specific user group permissions. To disable profile updates for your learners go to dashboard click on User Types → Learner-Type → Generic → Profile and make sure that ""Update"" and ""Change password"" are not checked (1).  <Image>   Congratulations  You have now configured your Freshworks account to provide SSO services. Your users may log in to your Freshworks account using the username and password stored in your OpenID Connect Identity Provider.     "
